City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
443,Rocha,UY,-34.4833,-54.3333,68.4,75,8,12.93,clear sky
444,Limenaria,GR,40.6261,24.5786,57.94,80,100,13.98,overcast clouds
445,Saravan,AM,39.7196,45.6483,36.23,85,75,2.1,broken clouds
446,Atbasar,KZ,51.8,68.3333,33.42,97,100,18.97,overcast clouds
447,Marsa Matruh,EG,31.3525,27.2453,66.4,52,40,6.91,scattered clouds
448,Kismayo,SO,-0.3582,42.5454,78.06,85,100,9.22,overcast clouds
449,Angoram,PG,-4.0625,144.0661,74.26,98,95,2.46,overcast clouds
450,Karratha,AU,-20.7377,116.8463,71.76,36,2,9.53,light rain
451,Waki,JP,34.0667,134.15,53.02,87,0,4.0,clear sky
452,Gainesville,US,29.6516,-82.3248,79.79,79,20,9.22,few clouds
453,Nassogne,BE,50.1285,5.3427,42.22,84,99,5.48,overcast clouds
454,Kondopoga,RU,62.2057,34.2614,47.88,84,15,12.3,few clouds
455,Tuatapere,NZ,-46.1333,167.6833,56.62,78,100,3.47,overcast clouds
456,Alofi,NU,-19.0595,-169.9187,80.49,74,75,11.5,broken clouds
457,Vaitape,PF,-16.5167,-151.75,77.32,78,80,3.49,light rain
458,Moundou,TD,8.5667,16.0833,78.39,35,13,2.46,few clouds
459,Basna,IN,21.2833,82.8167,64.8,62,73,2.95,broken clouds
460,Marsh Harbour,BS,26.5412,-77.0636,81.59,73,51,10.85,broken clouds
461,Lasa,IT,46.6166,10.7002,49.08,47,98,0.83,overcast clouds
462,Sao Filipe,CV,14.8961,-24.4956,77.74,71,88,6.71,overcast clouds
463,New Ulm,US,44.3125,-94.4605,28.44,77,100,24.16,overcast clouds
464,Kalabo,ZM,-14.97,22.6814,68.97,84,87,6.22,light rain
465,Kainantu,PG,-6.2887,145.8655,62.2,93,97,2.04,overcast clouds
466,Visnes,NO,59.3556,5.2242,56.21,88,75,14.97,broken clouds
467,Voi,KE,-3.3945,38.563,72.3,86,85,6.04,light rain
468,Westport,US,41.1415,-73.3579,67.55,88,100,5.01,light rain
469,Aksarka,RU,66.5606,67.7975,4.1,95,73,13.58,broken clouds
470,Vestmannaeyjar,IS,63.4427,-20.2734,46.29,83,97,17.63,light rain
471,Dourbali,TD,11.8091,15.8632,81.28,19,66,11.45,broken clouds
472,Namtsy,RU,62.7161,129.6658,-4.41,91,100,9.69,overcast clouds
473,Hami,CN,42.8,93.45,32.14,46,4,1.72,clear sky
474,Buta,CD,2.7858,24.73,69.62,99,100,1.61,light rain
475,Ugoofaaru,MV,5.6667,73.0,80.76,71,100,0.18,overcast clouds
476,Hof,DE,50.3167,11.9167,49.5,91,100,6.91,overcast clouds
477,Anjiang,CN,27.3194,110.1031,67.8,73,0,2.89,clear sky
478,Teseney,ER,15.11,36.6575,82.4,48,5,14.07,clear sky
479,Beatrice,US,40.2681,-96.747,36.18,44,0,20.71,clear sky
480,Provideniya,RU,64.3833,-173.3,14.2,69,1,7.23,clear sky
481,Arlit,NE,18.7369,7.3853,77.58,15,0,10.58,clear sky
482,Pedasi,PA,7.5333,-80.0333,78.06,81,50,13.4,moderate rain
483,Goderich,CA,43.7501,-81.7165,61.12,67,100,4.61,overcast clouds
484,Bac Lieu,VN,9.285,105.7244,78.51,84,100,11.99,overcast clouds
485,Slave Lake,CA,55.2834,-114.769,13.98,73,0,10.36,clear sky
486,Trincomalee,LK,8.5711,81.2335,76.66,90,69,8.23,broken clouds
487,Nome,US,64.5011,-165.4064,8.67,78,0,0.0,clear sky
488,Niksic,ME,42.7731,18.9445,55.26,75,100,6.64,overcast clouds
489,Shubarkuduk,KZ,49.1447,56.4872,32.36,91,71,7.47,broken clouds
490,Aloleng,PH,16.1307,119.7824,79.75,81,31,8.1,scattered clouds
491,Ulaangom,MN,49.9811,92.0667,18.23,86,99,0.98,overcast clouds
492,Marshfield,US,44.6689,-90.1718,29.08,69,100,14.97,overcast clouds
493,Valparaiso,CL,-33.0393,-71.6273,61.03,77,75,16.11,broken clouds
494,Bridlington,GB,54.0831,-0.1919,57.29,87,22,17.94,few clouds
495,Chernyakhovsk,RU,54.6335,21.8156,52.84,87,100,12.1,overcast clouds
496,Bucerias,MX,20.75,-105.3333,83.98,67,54,6.82,broken clouds
497,Oktyabrskoye,RU,43.0645,44.7417,28.54,93,0,6.71,clear sky
498,Rosarito,MX,32.3333,-117.0333,74.62,28,100,5.99,overcast clouds
